CountyFIPS,CountyName,StateAbbr,CASTHMA_AdjPrev,CASTHMA_Category,pred_wght_pm25,pred_wght_no2,pred_wght_o3,pred_wght_so2,CSMOKING_AdjPrev,Geolocation
12069,Lake,FL,8.3,Low,7.685455717001781,2.820772231305168,35.31359485976109,0.6971751701357922,19.3,POINT (-81.71150817 28.76124449)
45039,Fairfield,SC,11.0,High,6.772151004385521,1.9433902762247763,40.53958712193335,0.39909657165639184,22.3,POINT (-81.12121567 34.39508123)
20157,Republic,KS,9.4,Medium,6.464858200030832,2.8504623494622763,41.81252695061378,0.9587335885329867,18.0,POINT (-97.65034285 39.8279368)
49001,Beaver,UT,9.7,Medium,4.473483574102438,3.5799993047146574,51.70956378140514,0.6850738385992572,11.6,POINT (-113.2348541 38.3574678)
23013,Knox,ME,10.4,High,4.4419727821930515,1.5167915083575665,34.81759803591297,0.633205406854583,17.7,POINT (-69.15921213 44.14789087)
26105,Mason,MI,10.7,High,5.9898488029346915,3.232051942712149,38.89588409662994,0.763487937826446,20.5,POINT (-86.2499955 43.99521492)
39061,Hamilton,OH,10.1,Medium,8.49703396806944,7.486498101512139,44.7782957335109,0.6146001718176525,20.0,POINT (-84.54361939 39.19531437)
21117,Kenton,KY,9.4,Medium,8.34354885310636,6.080765249890523,44.11161256479799,0.590898360843389,21.2,POINT (-84.53339775 38.93395361)
19065,Fayette,IA,8.4,Low,7.020752687636908,2.9191644021454715,39.26209678093148,0.7583072765194093,19.4,POINT (-91.84447588 42.86275777)
38055,McLean,ND,9.0,Low,5.861847022175624,2.8379224462648835,39.081867675595596,1.140055289487126,18.7,POINT (-101.3220064 47.60702217)
20035,Cowley,KS,9.8,Medium,7.260648092167109,3.204794930190372,42.76330717354179,0.9914602821725653,19.6,POINT (-96.83778381 37.23787528)
13189,McDuffie,GA,10.6,High,7.1127720053795045,2.6264603815644727,39.29433614646553,0.6809680840919711,24.7,POINT (-82.48108628 33.48256646)
17015,Carroll,IL,9.1,Low,7.481118703459277,2.701976756390263,40.70190768150744,0.8031813495120758,19.1,POINT (-89.93368608 42.06790394)
47161,Stewart,TN,9.8,Medium,6.380064701237515,1.6117695758028379,41.28010786575274,0.6221331276583969,23.2,POINT (-87.83790647 36.50171467)
20187,Stanton,KS,9.1,Low,6.543179815592706,3.4743374551698523,48.36400356339545,0.9007861793719152,16.8,POINT (-101.784264 37.56302595)
18139,Rush,IN,10.2,Medium,8.117569745996155,3.9551653986005015,43.87230370859854,0.6953019646849544,24.0,POINT (-85.46569307 39.62000981)
53023,Garfield,WA,10.3,High,7.6080095648335755,2.7667116290565494,40.41986084426662,0.9249202443769947,15.7,POINT (-117.545293 46.43161928)
05073,Lafayette,AR,11.1,High,8.190208985403592,1.9381380188708766,38.6249900680737,0.6523989475719323,26.0,POINT (-93.60616765 33.24154014)
36031,Essex,NY,10.0,Medium,4.328145593689651,1.9355358428490295,36.13039136529878,0.6244963492689903,18.3,POINT (-73.77257779 44.11711761)
39031,Coshocton,OH,10.6,High,7.438236190384778,2.9989135995117047,42.52789184050885,0.9013155705015805,27.3,POINT (-81.92012087 40.30173277)
22113,Vermilion,LA,9.7,Medium,7.56245608074921,3.050567456758871,37.069649001543596,0.6895766278297737,24.3,POINT (-92.32163786 29.84368222)
13021,Bibb,GA,10.5,High,7.914224143822956,4.886373156215305,39.04811799899867,0.6112346027373127,22.5,POINT (-83.6976276 32.80641586)
17185,Wabash,IL,9.5,Medium,8.648618528549365,3.6644179298371626,43.90885094327914,1.1791128758860732,19.5,POINT (-87.84427585 38.44627997)
46013,Brown,SD,8.1,Low,6.302971983304964,3.367217789520076,39.17104840999989,0.8345528767956244,16.7,POINT (-98.35164513 45.589926)
47019,Carter,TN,10.9,High,6.094390195842654,2.6581415872309435,42.38262266614715,1.117046636610491,27.1,POINT (-82.12676617 36.29279269)
37077,Granville,NC,9.8,Medium,6.42021509973319,2.5530737655693314,42.37488892832743,0.5932739061756604,20.6,POINT (-78.65301482 36.3038805)
55043,Grant,WI,9.9,Medium,7.286247300199515,2.8155203674774274,39.548798003864945,0.7110952949780899,18.8,POINT (-90.70608178 42.86770041)
27127,Redwood,MN,9.3,Low,6.307183865822481,2.6197892732149,39.67296772563302,0.9034167215703,19.8,POINT (-95.25396248 44.4034601)
08071,Las Animas,CO,9.2,Low,4.702254018645456,4.1491273990655015,50.618926315264936,0.9166266815130601,15.8,POINT (-104.0386566 37.31576816)
48191,Hall,TX,9.2,Low,6.533616599665055,3.2481507412790207,48.39103333666251,1.2126878351618429,20.7,POINT (-100.6814088 34.53073734)
51027,Buchanan,VA,11.3,High,4.904117820999354,1.7576262461777323,40.021685628507136,1.547062446988056,28.4,POINT (-82.03616273 37.26663733)
42075,Lebanon,PA,9.9,Medium,8.520560911963793,5.504416957641297,40.93369268015994,0.43692466749205944,21.4,POINT (-76.45765604 40.36714015)
51085,Hanover,VA,9.1,Low,6.4553240069544,4.343341308496712,40.84160809195772,0.5044773820895153,15.6,POINT (-77.49137025 37.76002389)
24047,Worcester,MD,9.2,Low,6.000541113936875,2.7462285913160867,41.979739372097406,0.6748332680798147,17.1,POINT (-75.33324913 38.2132443)
01123,Tallapoosa,AL,10.4,High,7.12897526060402,1.521935904117142,38.663666459187134,0.6069267059300368,23.6,POINT (-85.79743161 32.86282332)
17079,Jasper,IL,9.5,Medium,8.108884801028735,2.746138222527011,44.102023158779765,0.8715388435921336,20.7,POINT (-88.15388345 39.01057055)
37013,Beaufort,NC,9.9,Medium,5.870207343357262,1.9846869660504496,40.236303995780354,0.7680251695301639,21.3,POINT (-76.85870951 35.49288234)
19177,Van Buren,IA,8.9,Low,7.093845851647696,2.3622604590880933,40.98923998173097,0.5033950710988074,21.3,POINT (-91.95022881 40.75299802)
17195,Whiteside,IL,9.0,Low,7.842813044948373,4.4999036330942,41.428407683524455,0.7447097181465607,18.6,POINT (-89.9141825 41.75596232)
40119,Payne,OK,10.2,Medium,7.187091530352883,4.07624218409686,44.63349882267261,0.7221601206898779,19.0,POINT (-96.9752793 36.0772054)
18075,Jay,IN,10.4,High,7.947811962201932,2.965836211894618,42.81514819208561,0.7087089366310044,24.8,POINT (-85.00574195 40.43787862)
06071,San Bernardino,CA,8.9,Low,9.658996376872182,13.301627885283223,64.6408388927802,0.5580027807705531,13.2,POINT (-116.1786779 34.84178102)
28093,Marshall,MS,10.4,High,6.803582377737539,2.4973162306026673,40.11396906216303,0.7020837906793392,21.1,POINT (-89.50315596 34.76244785)
47111,Macon,TN,10.4,High,6.112795962239507,1.7077153661577817,41.319695320247625,0.47121581792125117,26.0,POINT (-86.00758426 36.53200162)
08097,Pitkin,CO,8.5,Low,3.4099007590507573,2.5732042297596145,50.10594626961525,1.0598673013314748,11.0,POINT (-106.9159741 39.21744595)
20137,Norton,KS,9.0,Low,6.27725854021828,3.339781155601417,43.655311169414894,1.15965932716997,19.2,POINT (-99.90287459 39.78437529)
19155,Pottawattamie,IA,8.8,Low,6.9167824074942175,6.584324341384181,39.12102715808649,0.8367327386156789,20.9,POINT (-95.5423094 41.33663618)
36117,Wayne,NY,10.2,Medium,6.237877458601538,2.2121828703070476,39.14005776763877,0.6057601649064548,19.2,POINT (-77.02956582 43.15648797)
48001,Anderson,TX,8.5,Low,7.481928695833318,2.237900327861049,39.013620899452455,0.694573132590525,21.5,POINT (-95.65192983 31.81311961)
35003,Catron,NM,9.3,Low,2.585828915451644,2.0064153632832666,52.815719240956916,0.34938176372809643,19.6,POINT (-108.4046706 33.91516222)
21159,Martin,KY,10.2,Medium,5.29857896690837,1.7183609535334934,38.871366416455594,1.3492259088622045,27.9,POINT (-82.51304155 37.80161912)
54089,Summers,WV,11.7,High,5.186448588168356,2.3759152783775495,40.8275266355919,1.52303678010341,25.7,POINT (-80.85840208 37.65609928)
48015,Austin,TX,8.3,Low,8.679277279097288,3.101974148990719,38.49747295085856,0.641959449194839,16.4,POINT (-96.27815817 29.88716302)
13135,Gwinnett,GA,7.8,Low,7.977414870334768,6.2797767085844685,42.10288247583111,0.607548177793768,14.9,POINT (-84.02434695 33.96154951)
22013,Bienville,LA,10.9,High,7.285671220917375,2.0548537717140634,37.28333762995312,0.5971735578738923,26.9,POINT (-93.05439144 32.34695547)
05043,Drew,AR,10.5,High,8.036679239228942,2.2666850384597894,37.86939699280254,0.6585618351543645,21.5,POINT (-91.71953511 33.58969442)
30049,Lewis and Clark,MT,9.4,Medium,7.30653641898219,4.083612904159729,42.82712882670787,0.7866422386574207,16.2,POINT (-112.3914368 47.12500178)
46127,Union,SD,8.2,Low,6.741408630833271,3.4431153972766952,40.87059358301815,0.8280749051191433,15.8,POINT (-96.65606669 42.83254918)
18155,Switzerland,IN,10.7,High,6.981142425177784,2.633196337173986,43.68644257889766,0.4903224129695037,26.1,POINT (-85.03664271 38.82629425)
46021,Campbell,SD,8.2,Low,5.510006081936337,2.464284374620638,40.05384887752944,0.8709180695818725,16.6,POINT (-100.0517447 45.77123224)
53053,Pierce,WA,10.2,Medium,6.280827955214899,7.034247830768396,32.82534576660843,0.6539097720356644,16.7,POINT (-122.111739 47.02666169)
27161,Waseca,MN,9.3,Low,6.604693619301457,3.0646950502388797,38.28748019334011,1.0116099120136415,19.4,POINT (-93.58722326 44.02210417)
48499,Wood,TX,9.0,Low,7.877382554974136,2.3038313273072832,40.037880133235724,0.6305568282030717,20.1,POINT (-95.38211241 32.78669116)
13019,Berrien,GA,10.2,Medium,6.966845594396548,1.9881550320303774,36.199192961336486,0.5440743999021626,26.3,POINT (-83.22986267 31.27582028)
29087,Holt,MO,10.1,Medium,6.304910988502859,3.349228143472665,41.88021426895673,0.7450348819363094,22.8,POINT (-95.21538376 40.09423851)
40013,Bryan,OK,10.7,High,7.586478640647925,3.7686673081925535,43.75061624956893,0.7794271957155843,22.4,POINT (-96.25989199 33.96223918)
27075,Lake,MN,9.0,Low,4.529257495615458,1.9834402232281096,33.001656959044226,0.786719528188229,18.1,POINT (-91.44608986 47.64114871)
05045,Faulkner,AR,10.2,Medium,8.685321489590237,3.7029304638490674,40.76743206522322,0.6650378003112616,20.0,POINT (-92.33175659 35.14730833)
17131,Mercer,IL,9.2,Low,7.784784832658802,3.0473350879954775,42.425409317136,0.6665376434165228,19.4,POINT (-90.74108693 41.20543979)
38025,Dunn,ND,8.8,Low,4.840937920335917,2.189456581170591,40.469810112688,0.963194963275941,17.7,POINT (-102.6183206 47.35656161)
21011,Bath,KY,10.7,High,6.681700943075829,2.580207668895888,41.01376090752414,0.5608709558868898,28.0,POINT (-83.74345856 38.14524895)
50007,Chittenden,VT,9.6,Medium,5.248768459001642,3.728724002364604,35.87413704218462,0.6295864994666717,12.9,POINT (-73.08116732 44.46125053)
41069,Wheeler,OR,10.8,High,5.208306181056421,2.0061178256479217,41.02969315053931,0.5445504000888496,20.1,POINT (-120.027194 44.72598129)
13051,Chatham,GA,9.3,Low,7.033913010011893,3.8718307990576677,35.89806899846832,0.796677407214149,18.1,POINT (-81.13314122 32.00369869)
27063,Jackson,MN,8.9,Low,6.02779030669918,3.4612476688874927,39.831102508728186,0.7505760549241353,18.6,POINT (-95.1539514 43.67422677)
20201,Washington,KS,9.4,Medium,6.346367137417983,2.4685583536954367,41.72154827228757,0.9590336756475465,18.7,POINT (-97.08748487 39.78418011)
49045,Tooele,UT,10.1,Medium,6.670584807244996,4.039990927115633,53.53289414718497,1.0357107973054624,10.6,POINT (-113.1310761 40.44861861)
42085,Mercer,PA,10.7,High,7.41646269016627,4.056131301924288,42.27406904538555,0.6644796810727135,22.0,POINT (-80.25774325 41.30227757)
48233,Hutchinson,TX,8.7,Low,6.563044487664187,3.4872846314625523,48.74082048370778,2.4118845847995574,19.4,POINT (-101.3546643 35.84006574)
28065,Jefferson Davis,MS,11.5,High,6.49479658560766,1.3506561029923096,37.02239920790506,0.5447206487148908,22.6,POINT (-89.82283041 31.56967805)
05011,Bradley,AR,10.0,Medium,8.255644423140645,2.2960533657944726,37.71021893963478,0.6465054947577961,22.6,POINT (-92.16175892 33.46670706)
39121,Noble,OH,10.3,High,7.097822670075472,2.682148975976133,42.09719263604614,0.9625481986865866,26.7,POINT (-81.45574226 39.76577076)
48455,Trinity,TX,9.6,Medium,6.843546612091065,1.5843425991107392,37.889666574000564,0.4217439150732785,23.1,POINT (-95.13581943 31.08835789)
06115,Yuba,CA,9.5,Medium,8.986284545540945,4.168952320510097,50.095145584333245,0.6141562548280363,14.8,POINT (-121.3505415 39.26964082)
28009,Benton,MS,10.8,High,6.17391231398392,1.9346175192891184,39.3536444386886,0.6018193035178508,23.7,POINT (-89.18844118 34.8172204)
37107,Lenoir,NC,10.7,High,6.642664896071724,2.6896703708754757,41.08767783887002,0.5462388227264189,24.1,POINT (-77.64179827 35.23910595)
13085,Dawson,GA,8.9,Low,5.721649686851144,2.425516738972629,39.26339730905761,0.4943876773544906,18.2,POINT (-84.16999662 34.44372498)
24019,Dorchester,MD,10.7,High,5.960884032597185,2.5073080380679627,43.731954594169736,0.7659498669406505,19.7,POINT (-76.02231392 38.47259454)
49055,Wayne,UT,9.7,Medium,3.395207969923025,2.5990013772743423,52.83301269822889,0.42299192880609277,11.4,POINT (-110.9033067 38.32437174)
53025,Grant,WA,9.8,Medium,7.81548035171431,3.620477577034519,38.06851338992456,0.9723578906093673,17.3,POINT (-119.4516372 47.20569586)
01003,Baldwin,AL,8.9,Low,6.873976661252736,2.2130897899584174,38.35688043928146,0.43610151081153803,19.9,POINT (-87.72275422 30.72811673)
30005,Blaine,MT,11.9,High,5.457637131216431,2.2500965583526007,38.91581588968619,0.9770137790912252,27.5,POINT (-108.9586743 48.43260231)
21223,Trimble,KY,10.1,Medium,6.829794888286131,2.6657702765597953,43.54928574698686,0.6858197442631683,25.9,POINT (-85.33734811 38.61287749)
31087,Hitchcock,NE,8.6,Low,5.794339646303254,2.9320001671176112,45.33007840091157,1.0635211403902463,17.9,POINT (-101.0419405 40.17616407)
26023,Branch,MI,10.7,High,7.226419297288064,4.043235033959505,42.18354382732469,0.6078854715226772,23.1,POINT (-85.05925977 41.91594696)
08041,El Paso,CO,10.1,Medium,5.257673000981463,5.93032006435758,51.51842536819846,0.979486216501095,14.2,POINT (-104.5254283 38.83236112)
19121,Madison,IA,8.2,Low,6.32905254395335,3.177342296788248,40.238131782382304,0.38413776093703805,17.6,POINT (-94.01553843 41.33079759)
46063,Harding,SD,8.4,Low,3.9024226070642634,2.1075708364815577,40.64614606427852,0.45386128232303663,17.3,POINT (-103.4956278 45.58041765)
40047,Garfield,OK,10.1,Medium,7.330491915860648,3.852673401963717,45.32783737700651,0.7234112337210448,19.0,POINT (-97.7827021 36.37912654)
29077,Greene,MO,9.8,Medium,8.715273814647936,5.863042811040022,41.96754999068718,0.6590147173336004,20.1,POINT (-93.34190192 37.25758981)
13245,Richmond,GA,10.4,High,7.804462162277768,5.041487865703977,39.197470895155455,0.7600732273094225,21.5,POINT (-82.07417198 33.35966539)
13285,Troup,GA,10.2,Medium,7.793899173703944,3.1050395382574543,39.58654766545528,0.6226752706085773,22.7,POINT (-85.02851439 33.03355985)
09009,New Haven,CT,10.6,High,5.833771509894091,7.698286907596188,41.08130205266655,0.4005382382914419,15.0,POINT (-72.93263656 41.41052748)
48391,Refugio,TX,8.1,Low,7.864012852554737,2.5943697304703526,32.68350167579681,0.9967158144463784,17.2,POINT (-97.16047277 28.3255419)
40149,Washita,OK,9.8,Medium,6.757231053002406,3.13092813568444,47.74842950523571,1.0123967743158593,19.2,POINT (-98.99217195 35.29016255)
31085,Hayes,NE,8.3,Low,4.56679132372874,2.1532055171919304,45.5213937600253,0.6156698971312058,17.7,POINT (-101.0616334 40.52447865)
06041,Marin,CA,8.3,Low,8.302711634316678,5.144549562081821,30.80030237791315,0.5542570687023436,9.5,POINT (-122.7238042 38.07388193)
48127,Dimmit,TX,8.8,Low,7.194844860898324,3.05832545035072,38.96053224588929,1.3570010645446597,19.7,POINT (-99.75679135 28.4227195)
53059,Skamania,WA,10.4,High,5.143445477954191,1.8937495250379446,35.02066791614019,0.6937291709435808,17.1,POINT (-121.9149263 46.02273485)
51135,Nottoway,VA,10.3,High,6.630014085437409,2.8853967110229504,39.028413618449896,0.6241080688670034,22.7,POINT (-78.05096634 37.14299664)
37171,Surry,NC,9.8,Medium,5.889267699500384,3.20155496171923,43.34783678175496,0.5263018475910787,22.9,POINT (-80.68713003 36.4147049)
29163,Pike,MO,10.0,Medium,7.8528902811597625,2.7112692951787403,42.637392240605955,0.7897724233883768,25.0,POINT (-91.17176237 39.34411083)
48479,Webb,TX,8.2,Low,8.011655997177614,5.976483995868983,34.64307175333178,0.9488959736017466,16.8,POINT (-99.3317381 27.76103262)
36071,Orange,NY,9.3,Low,5.465855878622797,4.499215515809542,37.56395589595837,0.4864400488500662,15.4,POINT (-74.30529923 41.40211277)
53003,Asotin,WA,10.9,High,7.826377916033656,3.11734336444448,39.988511518353015,0.8510669941616537,18.8,POINT (-117.2027833 46.191717)
08125,Yuma,CO,9.4,Medium,5.647112471252407,3.130343082094972,47.76355805765226,0.9019662479759187,16.9,POINT (-102.4246098 40.00284508)
30107,Wheatland,MT,10.4,High,5.6083689233834155,2.461003710275558,43.51623803755342,1.1849816237062418,22.0,POINT (-109.8444155 46.46636571)
21163,Meade,KY,9.9,Medium,7.354682230857427,2.2154131252778497,42.971901008298865,0.7065779372971356,23.1,POINT (-86.21698223 37.96966337)
30013,Cascade,MT,10.6,High,6.424178577528228,5.230506713208287,41.00783721766519,0.8742881468864988,19.5,POINT (-111.3472074 47.30815781)
51590,Danville,VA,11.6,High,6.959786587714287,4.794366798491279,41.80700500140879,0.6128507771146596,23.1,POINT (-79.40955946 36.5833958)
38043,Kidder,ND,8.8,Low,5.6132087081677255,3.00519290557153,38.588930053306235,0.9161590929745925,19.7,POINT (-99.78013481 46.98012307)
55099,Price,WI,9.9,Medium,4.883934277202065,1.7452896019111146,35.496963253820915,0.9864750376949032,20.3,POINT (-90.36140606 45.6803032)
08095,Phillips,CO,9.5,Medium,6.193160964188937,3.618797280796624,47.154260188713245,0.9583337698578761,16.7,POINT (-102.3573987 40.59394842)
54039,Kanawha,WV,11.4,High,6.4702301171540055,4.432722076082111,39.73632656564016,1.0699749283112288,24.1,POINT (-81.52826532 38.33652409)
24029,Kent,MD,9.2,Low,6.357989725651211,2.950876881927217,45.070023909704595,0.6702410078853601,17.0,POINT (-76.04020535 39.25430407)
06095,Solano,CA,8.8,Low,9.319926267101726,5.310374742408428,39.02537832155857,0.821562416781059,11.9,POINT (-121.9320733 38.27061842)
13133,Greene,GA,9.7,Medium,6.794433485057823,2.4940667559461565,40.354364668882546,0.5295475157631154,20.7,POINT (-83.16647249 33.57905137)
01013,Butler,AL,10.9,High,6.944845592178647,2.306835530570503,36.76768027959733,0.5895847226076609,24.6,POINT (-86.68030416 31.75259734)
20065,Graham,KS,9.7,Medium,6.1452341791297185,3.2772388992746415,43.83046679673788,1.007705528235279,18.3,POINT (-99.88331198 39.34976155)
08009,Baca,CO,10.3,High,5.881114972101391,3.210625577445667,49.611113917480246,1.0782641919346956,19.5,POINT (-102.5601285 37.31928731)
01121,Talladega,AL,10.7,High,7.767389171391287,2.3231670702084988,40.07239815010519,0.792980617617881,25.0,POINT (-86.16578887 33.38016157)
12121,Suwannee,FL,9.1,Low,6.744634344565999,2.2719144199094043,35.48854846165896,0.6106614914903236,23.1,POINT (-82.9910983 30.19467162)
05013,Calhoun,AR,10.2,Medium,7.494387508021021,1.7114712116361517,37.79031117793738,0.5605607842967766,23.3,POINT (-92.50254644 33.5579242)
13255,Spalding,GA,10.0,Medium,8.24633787781504,3.93791932559224,40.966843851130214,0.7576928767068836,22.3,POINT (-84.28476696 33.26037673)
20109,Logan,KS,9.5,Medium,6.370717983150912,4.723410023476661,45.97678183449698,1.123059527701263,18.9,POINT (-101.148334 38.91742045)
13107,Emanuel,GA,10.3,High,6.763690842735322,2.022014747724732,38.01777429101006,0.5504713563912885,24.8,POINT (-82.30188355 32.58976895)
51191,Washington,VA,9.9,Medium,6.291774845349226,2.807208138146096,42.061998610089525,0.9555137731502447,20.4,POINT (-81.95923654 36.72460394)
40147,Washington,OK,10.1,Medium,8.311920290548237,3.5526859723466013,43.29148738146801,0.8060451999399838,18.6,POINT (-95.90449238 36.71527849)
